Event Count,location,Event duration
2214,"{'latitude': 18.112458333333333, 'longitude': 82.11763666666667}",383.888
2215,"{'latitude': 19.2497335, 'longitude': 83.4549863}",713.445
2216,"{'latitude': 20.8656173, 'longitude': 84.0499089}",870.251
2217,"{'latitude': 19.4455225, 'longitude': 84.2617544}",958.112
2218,"{'latitude': 19.336066666666667, 'longitude': 82.52215666666666}",450.111
2219,"{'latitude': 18.856421666666666, 'longitude': 83.87728}",963.334
2220,"{'latitude': 20.4448857, 'longitude': 83.3601152}",395.253
2221,"{'latitude': 18.85643, 'longitude': 83.877335}",1065.333
2222,"{'latitude': 20.5012221, 'longitude': 82.8039574}",434.5
2223,"{'latitude': 18.856331666666666, 'longitude': 83.877295}",1100.667
2224,"{'latitude': 19.5089291, 'longitude': 83.3136627}",1108
2225,"{'latitude': 19.6135434, 'longitude': 82.8928812}",420.666
2226,"{'latitude': 19.8219902, 'longitude': 83.4307472}",314.445
2227,"{'latitude': 19.8219751, 'longitude': 83.4307245}",365.556
2228,"{'latitude': 19.547675, 'longitude': 82.93349166666667}",377.334
2229,"{'latitude': 19.891371666666668, 'longitude': 82.06595833333333}",391.112
2230,"{'latitude': 19.34635, 'longitude': 83.12400666666667}",923.778
2231,"{'latitude': 19.249706, 'longitude': 83.4550644}",935.556
2232,"{'latitude': 19.4455703, 'longitude': 84.2617677}",980.778
2233,"{'latitude': 20.8316726, 'longitude': 86.4514175}",893.581
2234,"{'latitude': 18.980338333333332, 'longitude': 84.02025166666667}",1311
2235,"{'latitude': 19.719288333333335, 'longitude': 82.37039666666666}",963.111
2236,"{'latitude': 22.2137321, 'longitude': 86.28678}",1449.747
2237,"{'latitude': 18.073398333333333, 'longitude': 81.75023333333333}",444.222
2238,"{'latitude': 19.867263333333334, 'longitude': 82.94580166666667}",326.223
2239,"{'latitude': 19.8672754, 'longitude': 82.9457729}",450.111
2240,"{'latitude': 20.8488708, 'longitude': 84.2874442}",626.334
2241,"{'latitude': 19.2494823, 'longitude': 83.4551416}",329.222
2242,"{'latitude': 18.112583333333333, 'longitude': 82.11753333333333}",878.556
2243,"{'latitude': 18.364018333333334, 'longitude': 81.89185333333333}",563.111
2244,"{'latitude': 22.1219184, 'longitude': 84.0423921}",443.585
2245,"{'latitude': 21.000333, 'longitude': 83.060367}",499.332
2246,"{'latitude': 19.18547166666667, 'longitude': 83.41797833333334}",434.334
2247,"{'latitude': 18.751446666666666, 'longitude': 82.438655}",383.223
2248,"{'latitude': 19.1853808, 'longitude': 83.4179664}",387.222
2249,"{'latitude': 19.6613299, 'longitude': 82.2125222}",317.888
2250,"{'latitude': 22.1111582, 'longitude': 85.3316534}",607.667
2251,"{'latitude': 21.7219588, 'longitude': 86.7466438}",1560
2252,"{'latitude': 19.15765, 'longitude': 84.143965}",451.277
2253,"{'latitude': 19.2583236, 'longitude': 83.8356371}",1031.889
2254,"{'latitude': 18.751475, 'longitude': 82.43867166666666}",384.334
2255,"{'latitude': 20.5468934, 'longitude': 83.4317617}",617.917
2256,"{'latitude': 19.029943333333332, 'longitude': 82.551}",399
2257,"{'latitude': 18.9802488, 'longitude': 84.0204702}",428.445
2258,"{'latitude': 18.871765, 'longitude': 83.17988833333334}",781.223
2259,"{'latitude': 20.4861948, 'longitude': 82.6707158}",606.664
2260,"{'latitude': 20.4862533, 'longitude': 82.6705622}",680.498
2261,"{'latitude': 19.270461666666666, 'longitude': 84.77710833333333}",336.111
2262,"{'latitude': 18.1623752, 'longitude': 81.5540758}",446.112
2263,"{'latitude': 19.2117889, 'longitude': 83.6722677}",473.667
2264,"{'latitude': 18.9336856, 'longitude': 83.2603192}",1347.666
2265,"{'latitude': 20.4862533, 'longitude': 82.6705852}",906.083
2266,"{'latitude': 20.4861715, 'longitude': 82.6705313}",952
2267,"{'latitude': 21.3287488, 'longitude': 86.5063107}",471
2268,"{'latitude': 21.1962449, 'longitude': 83.7465112}",730
2269,"{'latitude': 18.8717975, 'longitude': 83.1798402}",387.086
2270,"{'latitude': 18.1622816, 'longitude': 81.5539918}",587.667
2271,"{'latitude': 20.1933039, 'longitude': 83.5152721}",321.168
2272,"{'latitude': 20.097935, 'longitude': 82.6301308}",354.011
2273,"{'latitude': 21.583587, 'longitude': 83.4144456}",409.33
2274,"{'latitude': 18.952998333333333, 'longitude': 82.66489333333334}",336.111
2275,"{'latitude': 19.1573827, 'longitude': 84.1440342}",308.794
2276,"{'latitude': 20.4864512, 'longitude': 82.6707119}",1930.999
2277,"{'latitude': 21.534362, 'longitude': 84.7609507}",1177.163
2278,"{'latitude': 20.7075955, 'longitude': 83.132411}",723.24
2279,"{'latitude': 18.174023333333334, 'longitude': 81.539625}",375.444
2280,"{'latitude': 20.2938899, 'longitude': 82.7601586}",797.272
2281,"{'latitude': 20.0982382, 'longitude': 82.6299538}",869
2282,"{'latitude': 20.1934155, 'longitude': 83.5151117}",529.336
2283,"{'latitude': 20.7061952, 'longitude': 83.4872256}",422.484
2284,"{'latitude': 20.1933316, 'longitude': 83.5153229}",440.223
2285,"{'latitude': 21.865012, 'longitude': 85.3483356}",470.996
2286,"{'latitude': 21.4742377, 'longitude': 83.9679851}",389.351
2287,"{'latitude': 21.7360136, 'longitude': 86.8512912}",1884.667
2288,"{'latitude': 18.162443333333332, 'longitude': 81.55382833333333}",1145.889
2289,"{'latitude': 21.865012, 'longitude': 85.3483356}",402.895
2290,"{'latitude': 18.803907, 'longitude': 82.717318}",1086.136
2291,"{'latitude': 20.6851636, 'longitude': 83.4737481}",470.896
2292,"{'latitude': 20.3554251, 'longitude': 83.4416629}",378.332
2293,"{'latitude': 19.6007503, 'longitude': 84.6670502}",305.76
2294,"{'latitude': 20.2039736, 'longitude': 85.6694349}",687.724
2295,"{'latitude': 22.2780059, 'longitude': 86.0702677}",1632.337
2296,"{'latitude': 19.9266806, 'longitude': 84.5814922}",361.62
2297,"{'latitude': 20.1719478, 'longitude': 85.2772217}",376.516
2298,"{'latitude': 20.1350981, 'longitude': 85.0873357}",437.38
2299,"{'latitude': 18.1044907, 'longitude': 82.2188675}",618.112
2300,"{'latitude': 22.3430337, 'longitude': 86.1116733}",2448.838
2301,"{'latitude': 22.3534832, 'longitude': 86.1021446}",344.917
2302,"{'latitude': 20.8388769, 'longitude': 84.32217}",607.796
2303,"{'latitude': 20.6771729, 'longitude': 86.6419248}",695.727
2304,"{'latitude': 21.7864018, 'longitude': 87.0472164}",1678.834
2305,"{'latitude': 22.520462, 'longitude': 86.0808575}",2031.751
2306,"{'latitude': 21.1884807, 'longitude': 83.5964612}",445
2307,"{'latitude': 21.6668944, 'longitude': 87.0641805}",1927.441
2308,"{'latitude': 19.891446666666667, 'longitude': 82.06586}",911.984
2309,"{'latitude': 20.4831116, 'longitude': 84.2328813}",463.448
2310,"{'latitude': 21.092833, 'longitude': 83.5287305}",623.5
2311,"{'latitude': 19.891608333333334, 'longitude': 82.06594}",1171.597
2312,"{'latitude': 19.891425, 'longitude': 82.06603666666666}",849.999
2313,"{'latitude': 22.278729, 'longitude': 86.1647943}",991.585
2314,"{'latitude': 21.1415748, 'longitude': 83.5226935}",372
2315,"{'latitude': 20.6011262, 'longitude': 84.785}",684
2316,"{'latitude': 20.28924, 'longitude': 82.5142529}",375.244
2317,"{'latitude': 19.89155166666667, 'longitude': 82.06595333333334}",326.223
2318,"{'latitude': 19.891403333333333, 'longitude': 82.06588166666667}",480.668
2319,"{'latitude': 19.891398333333335, 'longitude': 82.065895}",392.111
2320,"{'latitude': 21.8145696, 'longitude': 87.2301749}",961.581
2321,"{'latitude': 19.891368333333332, 'longitude': 82.06588666666667}",428.001
2322,"{'latitude': 21.1120822, 'longitude': 83.5599681}",318
2323,"{'latitude': 18.8038677, 'longitude': 82.7170481}",812.012
2324,"{'latitude': 21.1805898, 'longitude': 83.6045292}",341.5
2325,"{'latitude': 20.9423785, 'longitude': 83.5222377}",550.087
2326,"{'latitude': 21.1930089, 'longitude': 83.5876793}",414.919
2327,"{'latitude': 18.807543, 'longitude': 82.714814}",670.1
2328,"{'latitude': 20.8430779, 'longitude': 83.9093356}",335.552
2329,"{'latitude': 19.388051666666666, 'longitude': 82.267455}",2611.112
2330,"{'latitude': 21.865012, 'longitude': 85.3483356}",376.833
2331,"{'latitude': 22.3836922, 'longitude': 84.9563872}",300.64
2332,"{'latitude': 18.6193924, 'longitude': 82.5923326}",365.556
2333,"{'latitude': 22.1149802, 'longitude': 84.0483271}",430.253
2334,"{'latitude': 20.8508158, 'longitude': 83.8653509}",369.068
2335,"{'latitude': 20.5763213, 'longitude': 86.7049108}",306.672
2336,"{'latitude': 20.8513961, 'longitude': 83.5097399}",1012.413
2337,"{'latitude': 21.8602169, 'longitude': 87.154468}",558.17
2338,"{'latitude': 19.5578488, 'longitude': 82.8628207}",1025.544
2339,"{'latitude': 21.2468978, 'longitude': 83.7073502}",555.5
2340,"{'latitude': 20.6011534, 'longitude': 84.7850325}",719.83
2341,"{'latitude': 19.5437966, 'longitude': 82.9308444}",448.548
2342,"{'latitude': 20.5803769, 'longitude': 86.5563848}",492.419
2343,"{'latitude': 20.6854108, 'longitude': 83.4738228}",466.206
2344,"{'latitude': 20.8657358, 'longitude': 84.0599312}",528.087
2345,"{'latitude': 18.8075663, 'longitude': 82.7147277}",334.548
2346,"{'latitude': 21.4949, 'longitude': 83.9865284}",606.345
2347,"{'latitude': 20.3529631, 'longitude': 85.8890059}",409.499
2348,"{'latitude': 19.926947, 'longitude': 84.5824868}",1188.412
2349,"{'latitude': 20.8431851, 'longitude': 83.909218}",986.036
2350,"{'latitude': 18.8075663, 'longitude': 82.7147277}",356
2351,"{'latitude': 19.891348333333333, 'longitude': 82.06586333333334}",1409.223
2352,"{'latitude': 20.2483871, 'longitude': 86.168053}",557
2353,"{'latitude': 20.9795818, 'longitude': 83.4893442}",2770.17
2354,"{'latitude': 19.9067018, 'longitude': 83.1615974}",397.594
2355,"{'latitude': 21.248059, 'longitude': 83.5783375}",583.498
2356,"{'latitude': 18.1045273, 'longitude': 82.2187781}",1387.721
2357,"{'latitude': 20.8508335, 'longitude': 83.8653839}",387.688
2358,"{'latitude': 21.8589668, 'longitude': 85.3498398}",1010
2359,"{'latitude': 18.154451666666667, 'longitude': 81.52099333333334}",947.334
2360,"{'latitude': 21.784561666666665, 'longitude': 84.58438333333334}",2165.6
2361,"{'latitude': 21.5204956, 'longitude': 84.3563471}",791.496
2362,"{'latitude': 19.346341666666667, 'longitude': 83.12414166666667}",1124.223
2363,"{'latitude': 18.8650513, 'longitude': 82.5731253}",641.83
2364,"{'latitude': 20.1986325, 'longitude': 83.2312085}",439
2365,"{'latitude': 20.1663298, 'longitude': 86.4306081}",439.755
2366,"{'latitude': 20.4576098, 'longitude': 85.0757932}",471.362
2367,"{'latitude': 20.1985046, 'longitude': 83.231102}",433.747
2368,"{'latitude': 20.2658157, 'longitude': 86.1622301}",657.328
2369,"{'latitude': 20.2392018, 'longitude': 86.5257217}",390.838
2370,"{'latitude': 21.1907753, 'longitude': 83.5868494}",495
2371,"{'latitude': 21.3374948, 'longitude': 83.6223609}",634.253
2372,"{'latitude': 21.2086619, 'longitude': 83.5917628}",1769.5
2373,"{'latitude': 20.0960456, 'longitude': 82.646572}",1461
2374,"{'latitude': 18.8652156, 'longitude': 82.5732444}",4346.345
2375,"{'latitude': 19.9064032, 'longitude': 83.1615439}",654.208
2376,"{'latitude': 19.295581666666667, 'longitude': 82.72264}",382.361
2377,"{'latitude': 20.9140936, 'longitude': 83.3833908}",547
2378,"{'latitude': 18.3640692, 'longitude': 81.89201}",383.63
2379,"{'latitude': 21.3375955, 'longitude': 83.6218438}",672.035
2380,"{'latitude': 20.5069227, 'longitude': 85.6379269}",309.498
2381,"{'latitude': 22.2649353, 'longitude': 86.1745119}",320.422
2382,"{'latitude': 20.6011606, 'longitude': 84.7850207}",347.83
2383,"{'latitude': 21.784553333333335, 'longitude': 84.58437666666667}",568.108
2384,"{'latitude': 19.597563333333333, 'longitude': 83.88113166666666}",308.556
2385,"{'latitude': 20.5167258, 'longitude': 85.6278108}",307.498
2386,"{'latitude': 19.0043028, 'longitude': 82.4651593}",393.111
2387,"{'latitude': 20.6410961, 'longitude': 83.73825}",562.087
2388,"{'latitude': 19.1574, 'longitude': 84.143985}",325.443
2389,"{'latitude': 20.593685, 'longitude': 83.6617435}",624.669
2390,"{'latitude': 20.2451556, 'longitude': 82.5734844}",1311.166
2391,"{'latitude': 21.0277689, 'longitude': 85.7458086}",370.75
2392,"{'latitude': 20.280011000000002, 'longitude': 86.5028836}",440.079
2393,"{'latitude': 21.8350526, 'longitude': 84.3482929}",719.5
2394,"{'latitude': 20.7099401, 'longitude': 83.5084238}",2052
2395,"{'latitude': 22.1111505, 'longitude': 85.3316092}",396.853
2396,"{'latitude': 20.7218558, 'longitude': 83.2333242}",346.724
2397,"{'latitude': 22.0257901, 'longitude': 86.9444375}",356.251
2398,"{'latitude': 20.8508446, 'longitude': 83.8651322}",325.824
2399,"{'latitude': 19.35994, 'longitude': 83.10828166666667}",683
2400,"{'latitude': 20.3766984, 'longitude': 85.530239}",697.004
2401,"{'latitude': 18.955738333333333, 'longitude': 82.78100333333333}",342
2402,"{'latitude': 21.2346364, 'longitude': 84.7059546}",374.498
2403,"{'latitude': 18.1045273, 'longitude': 82.2187781}",846.112
2404,"{'latitude': 18.788093333333332, 'longitude': 84.08230833333333}",845.445
2405,"{'latitude': 18.073735, 'longitude': 81.74867166666667}",501.222
2406,"{'latitude': 19.9068998, 'longitude': 83.1614314}",526
2407,"{'latitude': 18.598943333333334, 'longitude': 82.903935}",438.333
2408,"{'latitude': 20.9667837, 'longitude': 85.9135167}",474.08
2409,"{'latitude': 19.3468319, 'longitude': 83.7889388}",485.445
2410,"{'latitude': 21.5836714, 'longitude': 83.414541}",338.749
2411,"{'latitude': 21.4729866, 'longitude': 84.3883946}",469.502
2412,"{'latitude': 22.5203971, 'longitude': 86.0801408}",300.335
2413,"{'latitude': 20.4409185, 'longitude': 86.4741633}",494
2414,"{'latitude': 20.8472648, 'longitude': 83.8930202}",667.824
2415,"{'latitude': 21.2887462, 'longitude': 83.7494396}",537.5
2416,"{'latitude': 22.0258153, 'longitude': 86.9442887}",395
2417,"{'latitude': 19.270513333333334, 'longitude': 84.777115}",454.777
2418,"{'latitude': 21.3402208, 'longitude': 83.5700739}",315.33
2419,"{'latitude': 22.1111505, 'longitude': 85.3316092}",357.33
2420,"{'latitude': 20.4902889, 'longitude': 83.4122483}",361.585
2421,"{'latitude': 20.4199032, 'longitude': 86.4991105}",367.089
2422,"{'latitude': 20.1287929, 'longitude': 86.3795351}",550
2423,"{'latitude': 21.735815, 'longitude': 86.85117}",443.059
2424,"{'latitude': 20.2623857, 'longitude': 86.5854681}",380.581
2425,"{'latitude': 21.6857873, 'longitude': 87.4152996}",1315.334
2426,"{'latitude': 20.7692801, 'longitude': 86.1526528}",556.169
2427,"{'latitude': 22.443441, 'longitude': 86.0744446}",318.669
2428,"{'latitude': 19.719035, 'longitude': 82.37042666666666}",353.778
2429,"{'latitude': 22.1958794, 'longitude': 86.2483022}",321.422
2430,"{'latitude': 21.1894673, 'longitude': 83.4598212}",850.655
2431,"{'latitude': 21.6402493, 'longitude': 84.0433241}",421.747
2432,"{'latitude': 20.4384943, 'longitude': 85.1530477}",570.336
2433,"{'latitude': 20.2992849, 'longitude': 82.7534966}",462.166
2434,"{'latitude': 18.9722862, 'longitude': 84.1572706}",323.305
2435,"{'latitude': 20.8238691, 'longitude': 83.9125205}",521.5
2436,"{'latitude': 20.5512282, 'longitude': 85.9852835}",503.917
2437,"{'latitude': 22.2778687, 'longitude': 86.0702098}",368.832
2438,"{'latitude': 19.71508, 'longitude': 82.40279833333334}",548.334
2439,"{'latitude': 21.3375249, 'longitude': 83.6223791}",1132.002
2440,"{'latitude': 21.5384512, 'longitude': 84.7340977}",346.668
2441,"{'latitude': 19.277381666666667, 'longitude': 82.23848166666667}",352.779
2442,"{'latitude': 20.6011634, 'longitude': 84.7849786}",318.421
2443,"{'latitude': 21.7661957, 'longitude': 85.9730681}",367.75
2444,"{'latitude': 20.8191288, 'longitude': 86.200327}",300
2445,"{'latitude': 21.3751984, 'longitude': 86.650553}",400.581
2446,"{'latitude': 18.9720841, 'longitude': 84.1571992}",355.833
2447,"{'latitude': 21.2467619, 'longitude': 83.7064232}",887.5
2448,"{'latitude': 22.4026549, 'longitude': 84.7323358}",466.833
2449,"{'latitude': 20.5023762, 'longitude': 82.6714842}",619.331
2450,"{'latitude': 21.7616231, 'longitude': 84.4944949}",309.002
2451,"{'latitude': 19.270886666666666, 'longitude': 84.775005}",776.334
2452,"{'latitude': 21.784675, 'longitude': 84.58432333333333}",1763
2453,"{'latitude': 20.2948331, 'longitude': 82.758384}",1260.921
2454,"{'latitude': 20.5639765, 'longitude': 82.6431057}",872.667
2455,"{'latitude': 20.4772513, 'longitude': 86.4483373}",454.162
2456,"{'latitude': 22.2926909, 'longitude': 84.1055697}",484
2457,"{'latitude': 19.6143895, 'longitude': 82.8857718}",724.269
2458,"{'latitude': 19.3677117, 'longitude': 83.8351604}",308.556
2459,"{'latitude': 21.921066, 'longitude': 86.7456003}",378.089
2460,"{'latitude': 19.6281509, 'longitude': 82.6727696}",346.032
2461,"{'latitude': 22.0046531, 'longitude': 86.8409346}",355.5
2462,"{'latitude': 22.0027204, 'longitude': 84.2940161}",411.5
2463,"{'latitude': 21.7487456, 'longitude': 84.3514641}",521.745
2464,"{'latitude': 21.8642011, 'longitude': 85.1098178}",464
2465,"{'latitude': 20.7010969, 'longitude': 86.1338008}",596.166
2466,"{'latitude': 20.6458291, 'longitude': 86.3952596}",328.917
2467,"{'latitude': 20.9730518, 'longitude': 85.9925375}",401.249
2468,"{'latitude': 21.7314628, 'longitude': 87.0975438}",670.419
2469,"{'latitude': 21.3386384, 'longitude': 86.7658864}",544
2470,"{'latitude': 21.3192955, 'longitude': 86.73597}",382
2471,"{'latitude': 18.336548333333333, 'longitude': 81.877815}",353.778
2472,"{'latitude': 20.7082669, 'longitude': 83.4999094}",351.503
2473,"{'latitude': 20.8061836, 'longitude': 86.2579858}",439.665
2474,"{'latitude': 20.8527365, 'longitude': 86.3281261}",350.838
2475,"{'latitude': 20.6965649, 'longitude': 86.1325921}",359.249
2476,"{'latitude': 19.649774999999998, 'longitude': 82.22882166666666}",1340.445
2477,"{'latitude': 19.4584625, 'longitude': 83.3736914}",741
2478,"{'latitude': 19.26672, 'longitude': 82.82396833333334}",377.444
2479,"{'latitude': 21.4521578, 'longitude': 83.4613302}",377.5
2480,"{'latitude': 21.7661817, 'longitude': 85.9731066}",550.5
2481,"{'latitude': 20.5020177, 'longitude': 85.7620845}",410.494
2482,"{'latitude': 21.9236, 'longitude': 86.708235}",391.494
2483,"{'latitude': 21.1242828, 'longitude': 82.6735221}",356.085
2484,"{'latitude': 19.3123187, 'longitude': 84.8023343}",460.724
2485,"{'latitude': 21.6320529, 'longitude': 83.6096755}",368.166
2486,"{'latitude': 21.4613794, 'longitude': 84.691147}",335.5
2487,"{'latitude': 19.223531666666666, 'longitude': 82.27614833333334}",632.889
2488,"{'latitude': 19.5440116, 'longitude': 82.9308151}",1347.1
2489,"{'latitude': 18.8602627, 'longitude': 82.5808775}",378.181
2490,"{'latitude': 18.096011666666666, 'longitude': 82.10839666666666}",330.222
2491,"{'latitude': 22.2916471, 'longitude': 84.1056852}",587.419
2492,"{'latitude': 21.0790667, 'longitude': 83.2288825}",356.304
2493,"{'latitude': 19.2319538, 'longitude': 82.5490275}",501.222
2494,"{'latitude': 21.0697915, 'longitude': 82.6314331}",625.252
2495,"{'latitude': 20.6937284, 'longitude': 84.0066905}",309.085
2496,"{'latitude': 22.1518577, 'longitude': 84.1048137}",441
2497,"{'latitude': 18.8652092, 'longitude': 82.5731771}",6345.149
